data,plataforma,conta_id,conta_versao,campanha_id,campanha_versao,adset_id,adset_versao,anuncio_id,anuncio_versao,spend,impressions,link_clicks,conversions,conversion_value,video_views,reach,profile_views,purchases,purchase_value,result_type,result_count,result_attribution_window,cost_per_result
2026-06-06,Google Ads,Cliente-474CCCE3,1,Campanha-BAA2D61A,1,AdSet-ECF361B8,1,Anuncio-1BA82A24,1,28.03,936,34,2.483088,631.4,49,0,0,0,0,,,,
2026-06-06,Google Ads,Cliente-474CCCE3,1,Campanha-BAA2D61A,1,AdSet-F891FAAE,1,Anuncio-1039A314,1,495.93,8396,187,2.409909,409.54,399,0,0,0,0,,,,
2026-06-06,Google Ads,Cliente-6ED105CA,1,Campanha-026778BE,1,AdSet-4B62792C,1,Anuncio-A30083A9,1,243.53,6415,200,17.892108,886.96,113,0,0,0,0,,,,
2026-06-06,Google Ads,Cliente-6ED105CA,1,Campanha-026778BE,1,AdSet-C451AA6E,1,Anuncio-2CF462B1,1,75.94,1937,52,2.710561,284.05,94,0,0,0,0,,,,
2026-06-06,Google Ads,Cliente-6ED105CA,1,Campanha-026778BE,1,AdSet-C451AA6E,1,Anuncio-6D0AB7AE,1,151.66,2897,53,2.924543,248.76,151,0,0,0,0,,,,
2026-06-06,Google Ads,Cliente-6ED105CA,1,Campanha-ACFE35BB,1,AdSet-2FA08C4F,1,Anuncio-2FCC58DA,1,172.71,2321,51,3.209194,621.8,35,0,0,0,0,,,,
2026-06-06,Google Ads,Cliente-6ED105CA,1,Campanha-ACFE35BB,1,AdSet-E02677A8,1,Anuncio-E5CAFB1B,1,1032.91,13238,375,5.763937,734.67,674,0,0,0,0,,,,
2026-06-06,Google Ads,Cliente-6ED105CA,1,Campanha-D03279CF,1,AdSet-38FD9C4C,1,Anuncio-BD202F4B,1,373.12,11617,316,13.680981,1772.29,6,0,0,0,0,,,,
2026-06-06,Google Ads,Cliente-AD42A32D,1,Campanha-409E3907,1,AdSet-3E655550,1,Anuncio-6C40FF24,1,210.42,10496,311,26.645357,6197.86,151,0,0,0,0,,,,
2026-06-06,Google Ads,Cliente-AD42A32D,1,Campanha-409E3907,1,AdSet-3E655550,1,Anuncio-D93BAE53,1,238.12,15426,317,16.592183,1350.07,867,0,0,0,0,,,,
2026-06-06,Google Ads,Cliente-AD42A32D,1,Campanha-409E3907,1,AdSet-3F3A9FAC,1,Anuncio-7E3C39EB,1,124.24,1003,36,3.128337,204.17,28,0,0,0,0,,,,
2026-06-06,Google Ads,Cliente-AD42A32D,1,Campanha-409E3907,1,AdSet-3F3A9FAC,1,Anuncio-9E8F58AB,1,144.06,7362,89,3.938925,227.9,342,0,0,0,0,,,,
2026-06-06,Google Ads,Cliente-AD42A32D,1,Campanha-571CE57F,1,AdSet-3131F2B0,1,Anuncio-1F0B0200,1,17.84,1281,30,2.658558,154.0,58,0,0,0,0,,,,
2026-06-06,Google Ads,Cliente-AD42A32D,1,Campanha-571CE57F,1,AdSet-3131F2B0,1,Anuncio-C512F752,1,79.51,2916,47,3.127053,449.69,155,0,0,0,0,,,,
2026-06-06,Google Ads,Cliente-AD42A32D,1,Campanha-571CE57F,1,AdSet-D6A72598,1,Anuncio-08CD3708,1,214.63,3532,117,4.659034,660.64,26,0,0,0,0,,,,
2026-06-06,Google Ads,Cliente-AD42A32D,1,Campanha-86298F91,1,AdSet-1CAEFB1E,1,Anuncio-92C2AD5A,1,93.87,2155,85,2.595194,205.82,32,0,0,0,0,,,,
2026-06-06,Google Ads,Cliente-AD42A32D,1,Campanha-86298F91,1,AdSet-DC1F642E,1,Anuncio-5488E69D,1,87.57,6466,166,5.616807,288.24,382,0,0,0,0,,,,
2026-06-06,Google Ads,Cliente-AD42A32D,1,Campanha-86298F91,1,AdSet-DC1F642E,1,Anuncio-E2BBB95C,1,58.34,2180,68,1.160264,186.18,124,0,0,0,0,,,,
2026-06-06,Meta Ads,Cliente-0D954560,1,Campanha-5AA632F6,1,AdSet-21718E81,1,Anuncio-74975EB1,1,11.43,654,6,0,0,186,387,0,0,0.0,actions:offsite_conversion.fb_pixel_lead,0,,
2026-06-06,Meta Ads,Cliente-0D954560,1,Campanha-5AA632F6,1,AdSet-F8D81242,1,Anuncio-A274723C,1,65.89,1267,22,2,0,528,1045,0,0,0.0,actions:offsite_conversion.fb_pixel_lead,2,default,32.94500000
2026-06-06,Meta Ads,Cliente-0D954560,1,Campanha-942DC529,1,AdSet-15C3C269,1,Anuncio-89F19D87,1,97.88,991,32,0,0,402,834,0,0,0.0,,,,
2026-06-06,Meta Ads,Cliente-0D954560,1,Campanha-942DC529,1,AdSet-437F32CF,1,Anuncio-AE1F9355,1,97.87,4480,59,4,0,1913,3750,0,1,252.66,,,,
2026-06-06,Meta Ads,Cliente-0D954560,1,Campanha-A1087A42,1,AdSet-20AD549D,1,Anuncio-4EC6EBAA,1,285.32,6042,110,5,0,1669,4569,0,1,237.59,actions:offsite_conversion.fb_pixel_lead,5,default,57.06400000
2026-06-06,Meta Ads,Cliente-0D954560,1,Campanha-A1087A42,1,AdSet-20AD549D,1,Anuncio-E9DCB443,1,403.22,4162,132,2,0,1003,3263,0,0,0.0,actions:offsite_conversion.fb_pixel_lead,2,default,201.61000000
2026-06-06,Meta Ads,Cliente-1301E036,1,Campanha-6C8B5548,1,AdSet-6CA8CD14,1,Anuncio-09915A4E,1,438.69,7415,165,9,0,1524,6372,0,3,114.4,,,,
2026-06-06,Meta Ads,Cliente-1301E036,1,Campanha-6C8B5548,1,AdSet-6CA8CD14,1,Anuncio-52861658,1,306.99,4586,183,11,0,612,2946,0,3,712.3,,,,
2026-06-06,Meta Ads,Cliente-1301E036,1,Campanha-6C8B5548,1,AdSet-D113B19A,1,Anuncio-380B9AAD,1,142.87,7283,265,15,0,1830,5762,0,5,757.56,,,,
2026-06-06,Meta Ads,Cliente-1301E036,1,Campanha-D4F4B6F7,1,AdSet-B1087453,1,Anuncio-0888DFA2,1,168.62,3436,77,5,0,737,2311,0,1,125.25,actions:offsite_conversion.fb_pixel_lead,5,default,33.72400000
2026-06-06,Meta Ads,Cliente-1301E036,1,Campanha-D4F4B6F7,1,AdSet-B1087453,1,Anuncio-AD28A55D,1,155.73,10956,225,9,0,1716,7727,0,3,379.73,actions:offsite_conversion.fb_pixel_lead,9,default,17.30333333
2026-06-06,Meta Ads,Cliente-1301E036,1,Campanha-D4F4B6F7,1,AdSet-B694B472,1,Anuncio-19D03D54,1,88.47,2650,54,1,0,548,1458,0,0,0.0,actions:offsite_conversion.fb_pixel_lead,1,default,88.47000000
2026-06-06,Meta Ads,Cliente-8595A0B1,1,Campanha-7435AF3B,1,AdSet-909F3F76,1,Anuncio-B55D4254,1,68.58,1015,31,1,0,146,698,0,0,0.0,video_thruplay_watched_actions,87,default,0.78827586
2026-06-06,Meta Ads,Cliente-8595A0B1,1,Campanha-80EA63AC,1,AdSet-A9531AD0,1,Anuncio-763D8A88,1,238.69,3739,74,6,0,1363,2721,0,2,87.08,actions:offsite_conversion.fb_pixel_lead,6,default,39.78166667
2026-06-06,Meta Ads,Cliente-8595A0B1,1,Campanha-80EA63AC,1,AdSet-A9531AD0,1,Anuncio-AF9B4192,1,783.39,11089,435,8,0,3314,6828,0,2,349.81,actions:offsite_conversion.fb_pixel_lead,8,default,97.92375000
2026-06-07,Google Ads,Cliente-474CCCE3,1,Campanha-1605BED1,1,AdSet-2C3F076D,1,Anuncio-281BA058,1,45.89,2457,62,2.983418,586.73,33,0,0,0,0,,,,
2026-06-07,Google Ads,Cliente-474CCCE3,1,Campanha-1605BED1,1,AdSet-EBF937FB,1,Anuncio-1F2C3323,1,141.1,12221,196,7.404499,383.63,693,0,0,0,0,,,,
2026-06-07,Google Ads,Cliente-474CCCE3,1,Campanha-BAA2D61A,1,AdSet-ECF361B8,1,Anuncio-1BA82A24,1,92.32,3028,112,8.179585,2079.91,26,0,0,0,0,,,,
2026-06-07,Google Ads,Cliente-474CCCE3,1,Campanha-BAA2D61A,1,AdSet-F891FAAE,1,Anuncio-1039A314,1,68.95,1203,26,0.335068,56.94,19,0,0,0,0,,,,
2026-06-07,Google Ads,Cliente-6ED105CA,1,Campanha-026778BE,1,AdSet-4B62792C,1,Anuncio-A30083A9,1,215.52,5690,177,15.834516,784.96,12,0,0,0,0,,,,
2026-06-07,Google Ads,Cliente-6ED105CA,1,Campanha-026778BE,1,AdSet-C451AA6E,1,Anuncio-6D0AB7AE,1,37.2,707,13,0.717341,61.02,9,0,0,0,0,,,,
2026-06-07,Google Ads,Cliente-6ED105CA,1,Campanha-ACFE35BB,1,AdSet-2FA08C4F,1,Anuncio-2FCC58DA,1,81.27,1092,24,1.510209,292.61,9,0,0,0,0,,,,
2026-06-07,Google Ads,Cliente-6ED105CA,1,Campanha-ACFE35BB,1,AdSet-E02677A8,1,Anuncio-E5CAFB1B,1,325.02,4173,118,1.813719,231.18,206,0,0,0,0,,,,
2026-06-07,Google Ads,Cliente-6ED105CA,1,Campanha-D03279CF,1,AdSet-38FD9C4C,1,Anuncio-BD202F4B,1,342.42,10689,290,12.555331,1626.47,196,0,0,0,0,,,,
2026-06-07,Google Ads,Cliente-6ED105CA,1,Campanha-D03279CF,1,AdSet-5DC66742,1,Anuncio-DEF80DD8,1,254.95,1840,73,5.473549,207.81,83,0,0,0,0,,,,
2026-06-07,Google Ads,Cliente-AD42A32D,1,Campanha-409E3907,1,AdSet-3E655550,1,Anuncio-6C40FF24,1,219.21,10917,324,27.759151,6456.94,76,0,0,0,0,,,,
2026-06-07,Google Ads,Cliente-AD42A32D,1,Campanha-409E3907,1,AdSet-3E655550,1,Anuncio-D93BAE53,1,214.08,13883,285,14.917262,1213.78,780,0,0,0,0,,,,
2026-06-07,Google Ads,Cliente-AD42A32D,1,Campanha-409E3907,1,AdSet-3F3A9FAC,1,Anuncio-7E3C39EB,1,255.39,2043,74,6.43047,419.68,61,0,0,0,0,,,,
2026-06-07,Google Ads,Cliente-AD42A32D,1,Campanha-409E3907,1,AdSet-3F3A9FAC,1,Anuncio-9E8F58AB,1,255.75,12970,158,6.992698,404.59,12,0,0,0,0,,,,
2026-06-07,Google Ads,Cliente-AD42A32D,1,Campanha-571CE57F,1,AdSet-3131F2B0,1,Anuncio-C512F752,1,76.13,2840,45,2.993987,430.56,30,0,0,0,0,,,,
2026-06-07,Google Ads,Cliente-AD42A32D,1,Campanha-571CE57F,1,AdSet-D6A72598,1,Anuncio-08CD3708,1,144.92,2407,79,3.145844,446.08,100,0,0,0,0,,,,
2026-06-07,Google Ads,Cliente-AD42A32D,1,Campanha-86298F91,1,AdSet-1CAEFB1E,1,Anuncio-92C2AD5A,1,192.15,4392,174,5.312514,421.33,53,0,0,0,0,,,,
2026-06-07,Google Ads,Cliente-AD42A32D,1,Campanha-86298F91,1,AdSet-DC1F642E,1,Anuncio-5488E69D,1,116.05,8547,220,7.443961,382.01,505,0,0,0,0,,,,
2026-06-07,Google Ads,Cliente-AD42A32D,1,Campanha-86298F91,1,AdSet-DC1F642E,1,Anuncio-E2BBB95C,1,96.1,3579,112,1.911023,306.66,172,0,0,0,0,,,,
2026-06-07,Meta Ads,Cliente-0D954560,1,Campanha-5AA632F6,1,AdSet-21718E81,1,Anuncio-74975EB1,1,7.62,472,4,0,0,66,302,0,0,0.0,actions:offsite_conversion.fb_pixel_lead,0,,
2026-06-07,Meta Ads,Cliente-0D954560,1,Campanha-5AA632F6,1,AdSet-21718E81,1,Anuncio-ACD3E146,1,98.57,934,33,1,0,200,684,0,0,0.0,actions:offsite_conversion.fb_pixel_lead,1,default,98.57000000
2026-06-07,Meta Ads,Cliente-0D954560,1,Campanha-5AA632F6,1,AdSet-F8D81242,1,Anuncio-A274723C,1,200.68,3715,67,5,0,938,3081,0,1,123.74,actions:offsite_conversion.fb_pixel_lead,5,default,40.13600000
2026-06-07,Meta Ads,Cliente-0D954560,1,Campanha-942DC529,1,AdSet-15C3C269,1,Anuncio-89F19D87,1,214.11,2170,70,1,0,914,1252,0,0,0.0,,,,
2026-06-07,Meta Ads,Cliente-0D954560,1,Campanha-942DC529,1,AdSet-437F32CF,1,Anuncio-AE1F9355,1,72.99,3371,44,3,0,803,2414,0,1,252.66,,,,
2026-06-07,Meta Ads,Cliente-0D954560,1,Campanha-A1087A42,1,AdSet-20AD549D,1,Anuncio-4EC6EBAA,1,285.32,6019,110,5,0,1803,4129,0,1,237.59,actions:offsite_conversion.fb_pixel_lead,5,default,57.06400000
2026-06-07,Meta Ads,Cliente-0D954560,1,Campanha-A1087A42,1,AdSet-20AD549D,1,Anuncio-E9DCB443,1,24.44,275,8,0,0,100,193,0,0,0.0,actions:offsite_conversion.fb_pixel_lead,0,,
2026-06-07,Meta Ads,Cliente-1301E036,1,Campanha-6C8B5548,1,AdSet-6CA8CD14,1,Anuncio-09915A4E,1,731.15,12318,275,15,0,1909,8966,0,5,190.67,,,,
2026-06-07,Meta Ads,Cliente-1301E036,1,Campanha-6C8B5548,1,AdSet-6CA8CD14,1,Anuncio-52861658,1,95.62,1431,57,3,0,197,1264,0,1,237.43,,,,
2026-06-07,Meta Ads,Cliente-1301E036,1,Campanha-6C8B5548,1,AdSet-D113B19A,1,Anuncio-380B9AAD,1,176.29,8991,327,19,0,1836,7097,0,6,909.07,,,,
2026-06-07,Meta Ads,Cliente-1301E036,1,Campanha-D4F4B6F7,1,AdSet-B1087453,1,Anuncio-0888DFA2,1,343.8,7022,157,10,0,1436,6243,0,3,375.76,actions:offsite_conversion.fb_pixel_lead,10,default,34.38000000
2026-06-07,Meta Ads,Cliente-1301E036,1,Campanha-D4F4B6F7,1,AdSet-B1087453,1,Anuncio-AD28A55D,1,48.45,3411,70,3,0,462,2666,0,1,126.58,actions:offsite_conversion.fb_pixel_lead,3,default,16.15000000
2026-06-07,Meta Ads,Cliente-8595A0B1,1,Campanha-7435AF3B,1,AdSet-909F3F76,1,Anuncio-B55D4254,1,35.4,513,16,0,0,46,402,0,0,0.0,video_thruplay_watched_actions,27,default,1.31111111
2026-06-07,Meta Ads,Cliente-8595A0B1,1,Campanha-80EA63AC,1,AdSet-839FE6F8,1,Anuncio-F7564EEF,1,578.57,5444,186,5,0,820,3047,0,1,184.01,actions:offsite_conversion.fb_pixel_lead,5,default,115.71400000
2026-06-07,Meta Ads,Cliente-8595A0B1,1,Campanha-80EA63AC,1,AdSet-A9531AD0,1,Anuncio-763D8A88,1,193.53,3022,60,5,0,1337,2338,0,1,43.54,actions:offsite_conversion.fb_pixel_lead,5,default,38.70600000
2026-06-07,Meta Ads,Cliente-8595A0B1,1,Campanha-80EA63AC,1,AdSet-A9531AD0,1,Anuncio-AF9B4192,1,806.8,11412,448,8,0,1051,10191,0,2,349.81,actions:offsite_conversion.fb_pixel_lead,8,default,100.85000000
2026-06-08,Google Ads,Cliente-474CCCE3,1,Campanha-1605BED1,1,AdSet-EBF937FB,1,Anuncio-1F2C3323,1,97.91,8469,136,5.137816,266.19,77,0,0,0,0,,,,
2026-06-08,Google Ads,Cliente-474CCCE3,1,Campanha-BAA2D61A,1,AdSet-ECF361B8,1,Anuncio-1BA82A24,1,262.94,8553,319,23.297212,5924.04,218,0,0,0,0,,,,
2026-06-08,Google Ads,Cliente-6ED105CA,1,Campanha-026778BE,1,AdSet-C451AA6E,1,Anuncio-2CF462B1,1,901.09,22601,617,32.161843,3370.4,1330,0,0,0,0,,,,
2026-06-08,Google Ads,Cliente-6ED105CA,1,Campanha-026778BE,1,AdSet-C451AA6E,1,Anuncio-6D0AB7AE,1,286.15,5447,100,5.518005,469.36,285,0,0,0,0,,,,
2026-06-08,Google Ads,Cliente-6ED105CA,1,Campanha-ACFE35BB,1,AdSet-2FA08C4F,1,Anuncio-2FCC58DA,1,653.59,8713,193,12.144598,2353.09,144,0,0,0,0,,,,
2026-06-08,Google Ads,Cliente-6ED105CA,1,Campanha-ACFE35BB,1,AdSet-E02677A8,1,Anuncio-E5CAFB1B,1,415.92,5335,151,2.320945,295.83,223,0,0,0,0,,,,
2026-06-08,Google Ads,Cliente-AD42A32D,1,Campanha-409E3907,1,AdSet-3E655550,1,Anuncio-6C40FF24,1,391.74,19529,579,49.60663,11538.79,374,0,0,0,0,,,,
2026-06-08,Google Ads,Cliente-AD42A32D,1,Campanha-409E3907,1,AdSet-3E655550,1,Anuncio-D93BAE53,1,287.69,18656,383,20.046707,1631.15,377,0,0,0,0,,,,
2026-06-08,Google Ads,Cliente-AD42A32D,1,Campanha-409E3907,1,AdSet-3F3A9FAC,1,Anuncio-9E8F58AB,1,127.87,6536,79,3.496349,202.29,341,0,0,0,0,,,,
2026-06-08,Google Ads,Cliente-AD42A32D,1,Campanha-571CE57F,1,AdSet-3131F2B0,1,Anuncio-1F0B0200,1,32.11,2290,54,4.785404,277.19,51,0,0,0,0,,,,
2026-06-08,Google Ads,Cliente-AD42A32D,1,Campanha-571CE57F,1,AdSet-3131F2B0,1,Anuncio-C512F752,1,42.29,1586,25,1.663326,239.2,26,0,0,0,0,,,,
2026-06-08,Google Ads,Cliente-AD42A32D,1,Campanha-571CE57F,1,AdSet-D6A72598,1,Anuncio-08CD3708,1,128.41,2120,70,2.787456,395.26,39,0,0,0,0,,,,
2026-06-08,Google Ads,Cliente-AD42A32D,1,Campanha-86298F91,1,AdSet-1CAEFB1E,1,Anuncio-92C2AD5A,1,286.02,6535,259,7.907708,627.16,259,0,0,0,0,,,,
2026-06-08,Google Ads,Cliente-AD42A32D,1,Campanha-86298F91,1,AdSet-DC1F642E,1,Anuncio-E2BBB95C,1,171.6,6355,200,3.412541,547.6,69,0,0,0,0,,,,
2026-06-08,Meta Ads,Cliente-0D954560,1,Campanha-5AA632F6,1,AdSet-21718E81,1,Anuncio-74975EB1,1,22.86,1287,12,1,0,539,974,0,0,0.0,actions:offsite_conversion.fb_pixel_lead,1,default,22.86000000
2026-06-08,Meta Ads,Cliente-0D954560,1,Campanha-5AA632F6,1,AdSet-21718E81,1,Anuncio-ACD3E146,1,77.66,748,26,1,0,162,448,0,0,0.0,actions:offsite_conversion.fb_pixel_lead,1,default,77.66000000
2026-06-08,Meta Ads,Cliente-0D954560,1,Campanha-5AA632F6,1,AdSet-F8D81242,1,Anuncio-A274723C,1,344.45,6399,115,9,0,2803,5638,0,3,371.22,actions:offsite_conversion.fb_pixel_lead,9,default,38.27222222
2026-06-08,Meta Ads,Cliente-0D954560,1,Campanha-942DC529,1,AdSet-15C3C269,1,Anuncio-89F19D87,1,149.88,1523,49,1,0,145,998,0,0,0.0,,,,
2026-06-08,Meta Ads,Cliente-0D954560,1,Campanha-942DC529,1,AdSet-437F32CF,1,Anuncio-AE1F9355,1,119.44,5451,72,5,0,660,3566,0,1,252.66,,,,
2026-06-08,Meta Ads,Cliente-0D954560,1,Campanha-A1087A42,1,AdSet-20AD549D,1,Anuncio-4EC6EBAA,1,555.08,11678,214,9,0,4748,7051,0,3,712.77,actions:offsite_conversion.fb_pixel_lead,9,default,61.67555556
2026-06-08,Meta Ads,Cliente-0D954560,1,Campanha-A1087A42,1,AdSet-20AD549D,1,Anuncio-E9DCB443,1,326.85,3385,107,1,0,1307,2765,0,0,0.0,actions:offsite_conversion.fb_pixel_lead,1,default,326.85000000
2026-06-08,Meta Ads,Cliente-1301E036,1,Campanha-6C8B5548,1,AdSet-6CA8CD14,1,Anuncio-09915A4E,1,553.02,9320,208,11,0,1537,5650,0,3,114.4,,,,
2026-06-08,Meta Ads,Cliente-1301E036,1,Campanha-6C8B5548,1,AdSet-6CA8CD14,1,Anuncio-52861658,1,150.98,2253,90,5,0,249,1658,0,1,237.43,,,,
2026-06-08,Meta Ads,Cliente-1301E036,1,Campanha-D4F4B6F7,1,AdSet-B1087453,1,Anuncio-0888DFA2,1,718.27,14627,328,21,0,4876,8964,0,7,876.77,actions:offsite_conversion.fb_pixel_lead,21,default,34.20333333
2026-06-08,Meta Ads,Cliente-1301E036,1,Campanha-D4F4B6F7,1,AdSet-B1087453,1,Anuncio-AD28A55D,1,159.2,11199,230,9,0,4136,9203,0,3,379.73,actions:offsite_conversion.fb_pixel_lead,9,default,17.68888889
2026-06-08,Meta Ads,Cliente-1301E036,1,Campanha-D4F4B6F7,1,AdSet-B694B472,1,Anuncio-19D03D54,1,75.36,2243,46,1,0,289,1970,0,0,0.0,actions:offsite_conversion.fb_pixel_lead,1,default,75.36000000
2026-06-08,Meta Ads,Cliente-8595A0B1,1,Campanha-7435AF3B,1,AdSet-909F3F76,1,Anuncio-B55D4254,1,132.73,1938,60,1,0,331,1527,0,0,0.0,video_thruplay_watched_actions,198,default,0.67035354
2026-06-08,Meta Ads,Cliente-8595A0B1,1,Campanha-80EA63AC,1,AdSet-839FE6F8,1,Anuncio-54AD6415,1,175.05,4040,154,11,0,751,2934,0,3,210.55,actions:offsite_conversion.fb_pixel_lead,11,default,15.91363636
2026-06-08,Meta Ads,Cliente-8595A0B1,1,Campanha-80EA63AC,1,AdSet-839FE6F8,1,Anuncio-F7564EEF,1,1639.28,15410,527,13,0,3338,13538,0,4,736.03,actions:offsite_conversion.fb_pixel_lead,13,default,126.09846154
2026-06-08,Meta Ads,Cliente-8595A0B1,1,Campanha-80EA63AC,1,AdSet-A9531AD0,1,Anuncio-763D8A88,1,274.17,4306,85,7,0,787,2627,0,2,87.08,actions:offsite_conversion.fb_pixel_lead,7,default,39.16714286
2026-06-08,Meta Ads,Cliente-8595A0B1,1,Campanha-80EA63AC,1,AdSet-A9531AD0,1,Anuncio-AF9B4192,1,608.7,8606,338,6,0,1323,5397,0,2,349.81,actions:offsite_conversion.fb_pixel_lead,6,default,101.45000000
2026-06-09,Google Ads,Cliente-474CCCE3,1,Campanha-1605BED1,1,AdSet-2C3F076D,1,Anuncio-281BA058,1,98.43,5223,133,6.399912,1258.63,262,0,0,0,0,,,,
2026-06-09,Google Ads,Cliente-474CCCE3,1,Campanha-1605BED1,1,AdSet-2C3F076D,1,Anuncio-B54E991E,1,801.04,9667,271,11.638907,2723.48,95,0,0,0,0,,,,
2026-06-09,Google Ads,Cliente-474CCCE3,1,Campanha-1605BED1,1,AdSet-EBF937FB,1,Anuncio-1F2C3323,1,13.68,1228,19,0.717783,37.19,49,0,0,0,0,,,,
2026-06-09,Google Ads,Cliente-474CCCE3,1,Campanha-BAA2D61A,1,AdSet-ECF361B8,1,Anuncio-1BA82A24,1,258.82,8432,314,22.932052,5831.18,273,0,0,0,0,,,,
2026-06-09,Google Ads,Cliente-474CCCE3,1,Campanha-BAA2D61A,1,AdSet-F891FAAE,1,Anuncio-1039A314,1,700.13,11832,264,3.402224,578.17,324,0,0,0,0,,,,
2026-06-09,Google Ads,Cliente-6ED105CA,1,Campanha-026778BE,1,AdSet-C451AA6E,1,Anuncio-2CF462B1,1,686.41,17241,470,24.499297,2567.4,797,0,0,0,0,,,,
2026-06-09,Google Ads,Cliente-6ED105CA,1,Campanha-026778BE,1,AdSet-C451AA6E,1,Anuncio-6D0AB7AE,1,598.05,11341,209,11.532631,980.95,70,0,0,0,0,,,,
2026-06-09,Google Ads,Cliente-6ED105CA,1,Campanha-ACFE35BB,1,AdSet-2FA08C4F,1,Anuncio-2FCC58DA,1,745.02,9948,220,13.843584,2682.28,474,0,0,0,0,,,,
2026-06-09,Google Ads,Cliente-6ED105CA,1,Campanha-ACFE35BB,1,AdSet-E02677A8,1,Anuncio-E5CAFB1B,1,1470.86,18873,534,8.207846,1046.17,942,0,0,0,0,,,,
2026-06-09,Google Ads,Cliente-6ED105CA,1,Campanha-D03279CF,1,AdSet-38FD9C4C,1,Anuncio-BD202F4B,1,102.73,3230,87,3.766599,487.94,164,0,0,0,0,,,,
2026-06-09,Google Ads,Cliente-AD42A32D,1,Campanha-409E3907,1,AdSet-3E655550,1,Anuncio-6C40FF24,1,108.25,5418,160,13.708222,3188.61,220,0,0,0,0,,,,
2026-06-09,Google Ads,Cliente-AD42A32D,1,Campanha-409E3907,1,AdSet-3F3A9FAC,1,Anuncio-9E8F58AB,1,98.74,5062,61,2.699712,156.2,236,0,0,0,0,,,,
2026-06-09,Google Ads,Cliente-AD42A32D,1,Campanha-571CE57F,1,AdSet-3131F2B0,1,Anuncio-C512F752,1,170.87,6269,101,6.719837,966.36,225,0,0,0,0,,,,
2026-06-09,Google Ads,Cliente-AD42A32D,1,Campanha-571CE57F,1,AdSet-D6A72598,1,Anuncio-08CD3708,1,58.7,991,32,1.274266,180.69,40,0,0,0,0,,,,
2026-06-09,Google Ads,Cliente-AD42A32D,1,Campanha-86298F91,1,AdSet-1CAEFB1E,1,Anuncio-92C2AD5A,1,234.12,5360,212,6.472719,513.35,60,0,0,0,0,,,,
2026-06-09,Google Ads,Cliente-AD42A32D,1,Campanha-86298F91,1,AdSet-DC1F642E,1,Anuncio-5488E69D,1,150.87,11121,286,9.677149,496.61,261,0,0,0,0,,,,
2026-06-09,Google Ads,Cliente-AD42A32D,1,Campanha-86298F91,1,AdSet-DC1F642E,1,Anuncio-E2BBB95C,1,153.58,5690,179,3.054224,490.1,304,0,0,0,0,,,,
2026-06-09,Meta Ads,Cliente-0D954560,1,Campanha-5AA632F6,1,AdSet-21718E81,1,Anuncio-74975EB1,1,19.05,1112,10,1,0,144,959,0,0,0.0,actions:offsite_conversion.fb_pixel_lead,1,default,19.05000000
2026-06-09,Meta Ads,Cliente-0D954560,1,Campanha-5AA632F6,1,AdSet-21718E81,1,Anuncio-ACD3E146,1,352.48,3335,118,5,0,927,2025,0,1,218.6,actions:offsite_conversion.fb_pixel_lead,5,default,70.49600000
2026-06-09,Meta Ads,Cliente-0D954560,1,Campanha-942DC529,1,AdSet-437F32CF,1,Anuncio-AE1F9355,1,87.92,4039,53,4,0,1213,2787,0,1,252.66,,,,
2026-06-09,Meta Ads,Cliente-0D954560,1,Campanha-A1087A42,1,AdSet-20AD549D,1,Anuncio-E9DCB443,1,384.89,3979,126,1,0,594,2620,0,0,0.0,actions:offsite_conversion.fb_pixel_lead,1,default,384.89000000
2026-06-09,Meta Ads,Cliente-1301E036,1,Campanha-6C8B5548,1,AdSet-6CA8CD14,1,Anuncio-09915A4E,1,685.95,11550,258,14,0,4305,7870,0,4,152.54,,,,
2026-06-09,Meta Ads,Cliente-1301E036,1,Campanha-6C8B5548,1,AdSet-6CA8CD14,1,Anuncio-52861658,1,144.27,2158,86,5,0,309,1576,0,1,237.43,,,,
2026-06-09,Meta Ads,Cliente-1301E036,1,Campanha-6C8B5548,1,AdSet-D113B19A,1,Anuncio-380B9AAD,1,170.36,8686,316,18,0,2607,6471,0,6,909.07,,,,
2026-06-09,Meta Ads,Cliente-1301E036,1,Campanha-D4F4B6F7,1,AdSet-B1087453,1,Anuncio-AD28A55D,1,215.26,15123,311,13,0,4999,12992,0,4,506.31,actions:offsite_conversion.fb_pixel_lead,13,default,16.55846154
2026-06-09,Meta Ads,Cliente-1301E036,1,Campanha-D4F4B6F7,1,AdSet-B694B472,1,Anuncio-19D03D54,1,80.27,2380,49,1,0,582,1426,0,0,0.0,actions:offsite_conversion.fb_pixel_lead,1,default,80.27000000
2026-06-09,Meta Ads,Cliente-8595A0B1,1,Campanha-7435AF3B,1,AdSet-909F3F76,1,Anuncio-B55D4254,1,44.24,651,20,0,0,201,575,0,0,0.0,video_thruplay_watched_actions,120,default,0.36866667
2026-06-09,Meta Ads,Cliente-8595A0B1,1,Campanha-7435AF3B,1,AdSet-909F3F76,1,Anuncio-DA061972,1,47.77,1468,26,1,0,369,1124,0,0,0.0,video_thruplay_watched_actions,221,default,0.21615385
2026-06-09,Meta Ads,Cliente-8595A0B1,1,Campanha-80EA63AC,1,AdSet-839FE6F8,1,Anuncio-F7564EEF,1,1225.57,11511,394,10,0,2504,9829,0,3,552.02,actions:offsite_conversion.fb_pixel_lead,10,default,122.55700000
